calculate_SNR_per_band
vgosDB: data/
TIMETAG: 2023/07/06 17:53:17 UTC

YMDHM 	SECOND 	SOURCE 	BASELINE 	SNR_A 	SNR_B 	SNR_C 	SNR_D
20/12/22-18:15 	29.0 	1418+546 	GGAO12M/ONSA13SW 	20.574951735273455 	30.304064500060285 	34.49318245027751 	16.53052131428722
20/12/22-18:15 	29.0 	1418+546 	GGAO12M/RAEGYEB 	3.8444934696509723 	9.748691467423617 	7.465145914309455 	4.118530758130907
20/12/22-18:15 	29.0 	1418+546 	GGAO12M/WESTFORD 	44.02082328613908 	40.29333777209948 	45.394390898857516 	26.531444033073257
20/12/22-18:15 	29.0 	1418+546 	GGAO12M/WETTZ13S 	29.071230796278066 	34.12706359820124 	36.54021617985256 	16.033522827437604
20/12/22-18:15 	29.0 	1418+546 	ISHIOKA/KOKEE12M 	10.848685816304462 	17.084427518138277 	19.806255658786597 	12.867128152426073
20/12/22-18:15 	29.0 	1418+546 	ISHIOKA/MACGO12M 	2.8589313188763534 	7.094573467533333 	6.473047207238586 	2.810357641506491
20/12/22-18:15 	29.0 	1418+546 	ISHIOKA/ONSA13NE 	12.88254614120764 	8.6209189338489 	20.80397671478881 	19.40842389512058
20/12/22-18:15 	29.0 	1418+546 	ISHIOKA/ONSA13SW 	10.064655586134828 	23.716817477898683 	26.748738457924784 	25.38145263350309
20/12/22-18:15 	29.0 	1418+546 	ISHIOKA/RAEGYEB 	8.579010391328746 	10.247843287240386 	1.4454581044727128 	2.105727767792053
20/12/22-18:15 	29.0 	1418+546 	ISHIOKA/WESTFORD 	6.970266729144335 	11.902732937543691 	15.14657521958294 	4.525923382592126
20/12/22-18:15 	29.0 	1418+546 	ISHIOKA/WETTZ13S 	14.479077179665204 	25.01344109725577 	29.95481186789558 	22.247393418153866
20/12/22-18:15 	29.0 	1418+546 	KOKEE12M/MACGO12M 	25.303543591084523 	22.291141280185578 	20.098258773785624 	13.357165128109695
20/12/22-18:15 	29.0 	1418+546 	KOKEE12M/ONSA13NE 	32.03427070382464 	22.73909669263771 	38.01950248972997 	27.151780551230463
20/12/22-18:15 	29.0 	1418+546 	KOKEE12M/ONSA13SW 	31.012339635866205 	39.78033596470279 	42.128415714332895 	33.013539422312576
20/12/22-18:15 	29.0 	1418+546 	KOKEE12M/RAEGYEB 	7.184346471029059 	17.124228062253927 	8.130562702503468 	5.176677845027999
20/12/22-18:15 	29.0 	1418+546 	KOKEE12M/WESTFORD 	41.053465170461855 	34.196901749416796 	35.54083133676443 	22.863873589678686
20/12/22-18:15 	29.0 	1418+546 	KOKEE12M/WETTZ13S 	47.372069711842144 	43.94517063839967 	45.272001000704044 	28.688210108682373
20/12/22-18:15 	29.0 	1418+546 	MACGO12M/ONSA13NE 	13.24713294491893 	10.400379544103707 	14.927635482976955 	6.208047987419727
20/12/22-18:15 	29.0 	1418+546 	MACGO12M/ONSA13SW 	13.3871928655104 	18.593200899741536 	17.683230518483995 	9.510915945851155
20/12/22-18:15 	29.0 	1418+546 	MACGO12M/RAEGYEB 	4.072097896084147 	2.4999429078478794 	8.173695029934901 	3.0664063666498786
20/12/22-18:15 	29.0 	1418+546 	MACGO12M/WESTFORD 	30.79198149813917 	14.822805805060124 	16.226864090361072 	12.295392256852669
20/12/22-18:15 	29.0 	1418+546 	MACGO12M/WETTZ13S 	17.406895856629106 	19.76052203263507 	19.273014891294295 	6.942196160707224
20/12/22-18:15 	29.0 	1418+546 	ONSA13NE/RAEGYEB 	0.7196039153872004 	7.260522926821601 	11.756545812352684 	15.150364134050578
20/12/22-18:15 	29.0 	1418+546 	ONSA13NE/WESTFORD 	23.33292273844628 	16.390912626075902 	21.56166898083485 	14.025689512760362
20/12/22-18:15 	29.0 	1418+546 	ONSA13NE/WETTZ13S 	74.82128077961806 	53.609828602237805 	79.05368557469869 	58.011754000070646
20/12/22-18:15 	29.0 	1418+546 	ONSA13SW/RAEGYEB 	1.120057542740827 	11.938281298896936 	13.120747821447235 	19.379541497348466
20/12/22-18:15 	29.0 	1418+546 	ONSA13SW/WESTFORD 	23.75984652456403 	23.823953530816087 	29.245410057931604 	16.51555273939646
20/12/22-18:15 	29.0 	1418+546 	ONSA13SW/WETTZ13S 	73.89132435367227 	89.37167046429764 	94.49679006871219 	68.0086007033
20/12/22-18:15 	29.0 	1418+546 	WESTFORD/RAEGYEB 	3.6107073076791987 	2.2819962689469704 	11.06635532269738 	3.1385902849266354
20/12/22-18:15 	29.0 	1418+546 	WESTFORD/WETTZ13S 	34.52574113761043 	26.805990695103993 	29.386101197439675 	16.546332766276766
20/12/22-18:15 	29.0 	1418+546 	WETTZ13S/RAEGYEB 	3.6887906420415866 	13.696688121719285 	17.238713568257243 	7.944423562513953
20/12/22-18:16 	37.0 	1324+224 	GGAO12M/ISHIOKA 	5.024096211924179 	10.833084409676902 	16.62932668169063 	12.008974969596029
20/12/22-18:16 	37.0 	1324+224 	GGAO12M/KOKEE12M 	29.082826249465622 	34.90171741791273 	39.22449077388578 	26.48861355431329
20/12/22-18:16 	37.0 	1324+224 	GGAO12M/MACGO12M 	17.31846822507056 	16.656730459582125 	18.95320836986373 	12.996937569989676
20/12/22-18:16 	37.0 	1324+224 	ISHIOKA/KOKEE12M 	12.361621539902407 	19.101836353637793 	21.095179342487334 	19.27535215843527
20/12/22-18:16 	37.0 	1324+224 	ISHIOKA/MACGO12M 	5.6224505274811225 	8.962078739206767 	10.696835708578886 	5.2008010541799745
20/12/22-18:16 	37.0 	1324+224 	KOKEE12M/MACGO12M 	21.658947628986336 	18.34770564350604 	20.491562748512905 	13.674697647621466
20/12/22-18:17 	46.0 	0133+476 	GGAO12M/ISHIOKA 	11.236446236661651 	14.227905308154417 	20.645614673889902 	28.20096781175402
20/12/22-18:17 	46.0 	0133+476 	GGAO12M/ONSA13NE 	29.576414084982435 	42.44491896916492 	59.73141333637156 	61.84114506122975
20/12/22-18:17 	46.0 	0133+476 	GGAO12M/ONSA13SW 	30.17832061616041 	58.778153048048225 	69.97065401088653 	69.97241023849104
20/12/22-18:17 	46.0 	0133+476 	GGAO12M/RAEGYEB 	3.272892042628898 	24.922979587075442 	20.411733925150173 	16.159615589901502
20/12/22-18:17 	46.0 	0133+476 	GGAO12M/WESTFORD 	56.62546705913004 	58.13153330115088 	66.28075608645977 	53.7418552044616
20/12/22-18:17 	46.0 	0133+476 	GGAO12M/WETTZ13S 	30.542781015878735 	64.61117174063776 	60.29619957776454 	60.763245108130135
20/12/22-18:17 	46.0 	0133+476 	ISHIOKA/ONSA13NE 	15.868786908227479 	15.58099634967849 	32.07496373340537 	44.41277756208076
20/12/22-18:17 	46.0 	0133+476 	ISHIOKA/ONSA13SW 	12.962763448840912 	29.506017408714957 	40.74317975753599 	52.39963940292731
20/12/22-18:17 	46.0 	0133+476 	ISHIOKA/RAEGYEB 	0.8419107067046866 	5.210258320860484 	20.951018152077904 	10.125306575429502
20/12/22-18:17 	46.0 	0133+476 	ISHIOKA/WESTFORD 	10.197850808670943 	10.451494933017042 	15.18979727163405 	23.980437304337723
20/12/22-18:17 	46.0 	0133+476 	ISHIOKA/WETTZ13S 	12.829153492868512 	30.147342328415693 	32.92622535401686 	42.48602303149602
20/12/22-18:17 	46.0 	0133+476 	ONSA13NE/RAEGYEB 	4.282550342570201 	14.666791711924155 	52.52840897731158 	34.04001318956862
20/12/22-18:17 	46.0 	0133+476 	ONSA13NE/WESTFORD 	36.88031025564586 	34.3255072237851 	50.11301628457518 	49.86279965373188
20/12/22-18:17 	46.0 	0133+476 	ONSA13NE/WETTZ13S 	54.390848174996144 	68.85844180887668 	90.56917474402869 	107.3458043515143
20/12/22-18:17 	46.0 	0133+476 	ONSA13SW/RAEGYEB 	1.6502974822446355 	18.0422258944674 	59.39914420815964 	36.00682091210588
20/12/22-18:17 	46.0 	0133+476 	ONSA13SW/WESTFORD 	34.95500114633542 	52.31173373459611 	60.63064442971442 	59.01516765922491
20/12/22-18:17 	46.0 	0133+476 	ONSA13SW/WETTZ13S 	48.09333552796774 	102.79553278261675 	105.60274471840383 	125.38435394159116
20/12/22-18:17 	46.0 	0133+476 	WESTFORD/RAEGYEB 	5.31984234333257 	18.28080536763805 	18.95164981655193 	14.154210506682256
20/12/22-18:17 	46.0 	0133+476 	WESTFORD/WETTZ13S 	39.592974148834095 	55.48313693035886 	52.18921394699511 	49.34732787593452
20/12/22-18:17 	46.0 	0133+476 	WETTZ13S/RAEGYEB 	9.976367349901524 	19.971818086152133 	53.926940003676194 	26.022897771157435
20/12/22-18:19 	31.0 	1741-038 	GGAO12M/KOKEE12M 	124.513798152995 	154.29168597777306 	179.5624783828526 	177.10148686084523
20/12/22-18:19 	31.0 	1741-038 	GGAO12M/MACGO12M 	100.71047699961274 	109.67414063104137 	130.5652731127704 	116.58048668511533
20/12/22-18:19 	31.0 	1741-038 	GGAO12M/WESTFORD 	145.50172354436032 	163.01132934458187 	189.25225855010902 	170.83042052528782
20/12/22-18:19 	31.0 	1741-038 	KOKEE12M/MACGO12M 	111.66459989361535 	104.31792404413675 	120.84560257623811 	109.29389080745685
20/12/22-18:19 	31.0 	1741-038 	KOKEE12M/WESTFORD 	125.6133688185985 	115.34904162651956 	130.42393529253457 	130.5360449169746
20/12/22-18:19 	31.0 	1741-038 	MACGO12M/WESTFORD 	111.99702917830066 	80.85583582197503 	94.00338739444155 	82.3533321486757
20/12/22-18:20 	39.0 	NRAO512  	GGAO12M/ISHIOKA 	8.914668877835222 	11.303039046059327 	10.532747542814109 	1.499453099280669
20/12/22-18:20 	39.0 	NRAO512  	GGAO12M/MACGO12M 	24.95352391821452 	19.386903340076536 	21.8674814464421 	11.610524977547172
20/12/22-18:20 	39.0 	NRAO512  	GGAO12M/ONSA13NE 	29.40197948319598 	20.31404033926948 	28.725843739758083 	15.840121310393899
20/12/22-18:20 	39.0 	NRAO512  	GGAO12M/ONSA13SW 	29.788560209176204 	33.85069765116262 	34.43923085568735 	18.170879755799703
20/12/22-18:20 	39.0 	NRAO512  	GGAO12M/RAEGYEB 	5.249099188445502 	11.938193669115153 	5.500071600982888 	4.228570989633328
20/12/22-18:20 	39.0 	NRAO512  	GGAO12M/WESTFORD 	36.20848462117681 	28.21939703033159 	31.647947158810826 	15.435619607451324
20/12/22-18:20 	39.0 	NRAO512  	GGAO12M/WETTZ13S 	28.144662672032666 	33.278903953852875 	30.32084031139887 	16.514729938930692
20/12/22-18:20 	39.0 	NRAO512  	ISHIOKA/MACGO12M 	9.544226728937419 	6.927708067345083 	6.962090420421387 	2.376585403213605
20/12/22-18:20 	39.0 	NRAO512  	ISHIOKA/ONSA13NE 	10.532326633945685 	6.409186760644016 	10.788493392088888 	6.042791719408358
20/12/22-18:20 	39.0 	NRAO512  	ISHIOKA/ONSA13SW 	10.285336706612155 	13.281297352059205 	13.526238638489323 	6.767048477607992
20/12/22-18:20 	39.0 	NRAO512  	ISHIOKA/RAEGYEB 	5.400680288257896 	5.7240834060621815 	2.191515063529325 	3.389807860471252
20/12/22-18:20 	39.0 	NRAO512  	ISHIOKA/WESTFORD 	7.152437314115388 	7.2298784247521235 	6.105222628508808 	2.3998770694186904
20/12/22-18:20 	39.0 	NRAO512  	ISHIOKA/WETTZ13S 	5.03375548727418 	9.341651150798159 	11.102367378360903 	2.8636664369633715
20/12/22-18:20 	39.0 	NRAO512  	MACGO12M/ONSA13NE 	22.925110943775277 	11.581128645020113 	13.869851735733322 	9.811167583895113
20/12/22-18:20 	39.0 	NRAO512  	MACGO12M/ONSA13SW 	21.457874249145252 	16.524181796984486 	16.512326736476876 	9.154161164215717
20/12/22-18:20 	39.0 	NRAO512  	MACGO12M/RAEGYEB 	5.731004128587013 	7.3373963319652535 	3.4955409184232247 	2.1441698289128723
20/12/22-18:20 	39.0 	NRAO512  	MACGO12M/WESTFORD 	24.279139065298924 	13.073161144680276 	13.508023430526956 	6.315267158920127
20/12/22-18:20 	39.0 	NRAO512  	MACGO12M/WETTZ13S 	22.69051022908995 	17.717559771816582 	13.830413232011724 	7.71359348375226
20/12/22-18:20 	39.0 	NRAO512  	ONSA13NE/RAEGYEB 	2.632345503601522 	7.824839482836711 	11.074317788880375 	10.153455657832268
20/12/22-18:20 	39.0 	NRAO512  	ONSA13NE/WESTFORD 	31.44357113381824 	17.579179528239273 	23.049471133285465 	13.042953997025155
20/12/22-18:20 	39.0 	NRAO512  	ONSA13NE/WETTZ13S 	36.85961782181182 	28.820216712926037 	35.53485277539514 	24.717675104732365
20/12/22-18:20 	39.0 	NRAO512  	ONSA13SW/RAEGYEB 	2.655969603882036 	9.51625467921059 	14.124864087379146 	6.742738636940095
20/12/22-18:20 	39.0 	NRAO512  	ONSA13SW/WESTFORD 	33.08091760735764 	27.192588883005666 	26.549274096697648 	15.42227480443599
20/12/22-18:20 	39.0 	NRAO512  	ONSA13SW/WETTZ13S 	37.47630162928728 	46.43644507951125 	40.433792371243904 	30.887677172454218
20/12/22-18:20 	39.0 	NRAO512  	WESTFORD/RAEGYEB 	3.853504607255832 	10.81306061430159 	3.615758778422743 	3.96606435277602
20/12/22-18:20 	39.0 	NRAO512  	WESTFORD/WETTZ13S 	31.69899911696275 	26.10231838800039 	21.76261471770631 	11.369650813496317
20/12/22-18:20 	39.0 	NRAO512  	WETTZ13S/RAEGYEB 	2.821408830136238 	13.114230813702076 	8.835167497490955 	4.431738627665685
20/12/22-18:22 	15.0 	0119+115 	GGAO12M/ONSA13NE 	54.37647371588785 	37.53017232133814 	38.63219525814813 	8.26718817459314
20/12/22-18:22 	15.0 	0119+115 	GGAO12M/ONSA13SW 	50.15672417910714 	49.89201570626326 	45.87215318619027 	9.044953048451264
20/12/22-18:22 	15.0 	0119+115 	GGAO12M/RAEGYEB 	1.8689029210793968 	16.897322873996142 	42.406766570424104 	5.316681413659569
20/12/22-18:22 	15.0 	0119+115 	GGAO12M/WESTFORD 	62.84400209463501 	51.465446564302354 	51.759560753650085 	27.521089438654098
20/12/22-18:22 	15.0 	0119+115 	GGAO12M/WETTZ13S 	88.00621955838429 	72.08332965375845 	65.93267013815455 	28.49274480489344
20/12/22-18:22 	15.0 	0119+115 	ONSA13NE/RAEGYEB 	1.782342467989369 	19.568779664433134 	33.146719452159886 	4.608464355997419
20/12/22-18:22 	15.0 	0119+115 	ONSA13NE/WESTFORD 	68.45102542998941 	35.902618465902144 	38.30627175798282 	12.699221980806922
20/12/22-18:22 	15.0 	0119+115 	ONSA13NE/WETTZ13S 	127.52038768558553 	84.51771485982266 	103.18729310735739 	58.76275637722495
20/12/22-18:22 	15.0 	0119+115 	ONSA13SW/RAEGYEB 	2.139187617286714 	18.07668669228931 	39.280435210263505 	2.5411888520865684
20/12/22-18:22 	15.0 	0119+115 	ONSA13SW/WESTFORD 	60.270379597621606 	49.132476491179915 	49.457742250059624 	15.368015873268863
20/12/22-18:22 	15.0 	0119+115 	ONSA13SW/WETTZ13S 	105.8868055289236 	118.87925346968963 	124.0464761247557 	71.26116051341305
20/12/22-18:22 	15.0 	0119+115 	WESTFORD/RAEGYEB 	3.442445028011065 	20.20309331743146 	39.44067145860945 	4.0194066281088405
20/12/22-18:22 	15.0 	0119+115 	WESTFORD/WETTZ13S 	107.3633579403982 	67.25367796634612 	63.358570288920035 	30.132322713218116
20/12/22-18:22 	15.0 	0119+115 	WETTZ13S/RAEGYEB 	3.0205750486868235 	41.833389733152245 	69.26718765326589 	6.502591600864158
20/12/22-18:24 	4.0 	2000+472 	GGAO12M/KOKEE12M 	61.20566982471162 	62.13269833417139 	58.40810299396169 	21.927248588065524
20/12/22-18:24 	4.0 	2000+472 	GGAO12M/MACGO12M 	42.51094701234222 	37.131546254019916 	41.11413214160566 	20.67729096738578
20/12/22-18:24 	4.0 	2000+472 	GGAO12M/ONSA13NE 	48.945805335485694 	47.79086212120497 	61.96533328336116 	35.26114958163404
20/12/22-18:24 	4.0 	2000+472 	GGAO12M/ONSA13SW 	53.14925853581857 	73.76499392318874 	76.83556805919392 	41.14674118907983
20/12/22-18:24 	4.0 	2000+472 	GGAO12M/RAEGYEB 	1.758075045191905 	18.077375579243075 	40.225673682011234 	4.524498973686252
20/12/22-18:24 	4.0 	2000+472 	GGAO12M/WESTFORD 	59.70775297993742 	53.81178614288293 	54.60063835615831 	31.255799911946134
20/12/22-18:24 	4.0 	2000+472 	GGAO12M/WETTZ13S 	69.47407997847114 	80.9709308431635 	83.16862215787373 	35.33884511320579
20/12/22-18:24 	4.0 	2000+472 	KOKEE12M/MACGO12M 	46.76685902308299 	36.753912452348935 	33.528316794539045 	16.91599212647213
20/12/22-18:24 	4.0 	2000+472 	KOKEE12M/ONSA13NE 	45.64280302588956 	32.56003792253321 	32.32676521222837 	9.30029840382109
20/12/22-18:24 	4.0 	2000+472 	KOKEE12M/ONSA13SW 	49.917643202234174 	48.05011728686754 	37.56684022338396 	11.58424350499241
20/12/22-18:24 	4.0 	2000+472 	KOKEE12M/RAEGYEB 	2.979183860981959 	17.21524389639521 	11.637437509805396 	2.891648110472514
20/12/22-18:24 	4.0 	2000+472 	KOKEE12M/WESTFORD 	61.1792976425895 	42.4837034785465 	39.74915803896293 	12.984704030144465
20/12/22-18:24 	4.0 	2000+472 	KOKEE12M/WETTZ13S 	63.82674117860739 	48.81827369093169 	39.037204033923004 	10.784131583215549
20/12/22-18:24 	4.0 	2000+472 	MACGO12M/ONSA13NE 	33.3180144669227 	20.93223009953856 	24.481168774721873 	9.889077844321026
20/12/22-18:24 	4.0 	2000+472 	MACGO12M/ONSA13SW 	35.39542050499793 	30.611934528599672 	28.336310900524385 	12.335527356451513
20/12/22-18:24 	4.0 	2000+472 	MACGO12M/RAEGYEB 	1.7176797585278618 	8.719113748826064 	13.587704103689148 	1.6311423662127025
20/12/22-18:24 	4.0 	2000+472 	MACGO12M/WESTFORD 	44.34117909911857 	27.673488769236112 	26.00740553908998 	12.992321953265979
20/12/22-18:24 	4.0 	2000+472 	MACGO12M/WETTZ13S 	48.578146752089204 	35.67412422922493 	33.15035925969775 	8.541642308848186
20/12/22-18:24 	4.0 	2000+472 	ONSA13NE/RAEGYEB 	2.8460900706035646 	19.13774066088151 	51.88956502403097 	7.46940267409166
20/12/22-18:24 	4.0 	2000+472 	ONSA13NE/WESTFORD 	53.12661833026683 	39.932720290824406 	44.6532263502856 	26.254627438341977
20/12/22-18:24 	4.0 	2000+472 	ONSA13NE/WETTZ13S 	100.33377845975849 	74.21936053373375 	98.63221569915603 	59.238621169029415
20/12/22-18:24 	4.0 	2000+472 	ONSA13SW/RAEGYEB 	4.452836660144251 	22.209953582231538 	63.85538173722111 	10.34059721832573
20/12/22-18:24 	4.0 	2000+472 	ONSA13SW/WESTFORD 	57.43543562186941 	60.772229531921376 	57.972161285172035 	32.50425181139112
20/12/22-18:24 	4.0 	2000+472 	ONSA13SW/WETTZ13S 	104.57567025589374 	117.93670752533453 	116.59090175321356 	73.90088905529755
20/12/22-18:24 	4.0 	2000+472 	WESTFORD/RAEGYEB 	4.117597209908384 	18.745324536631767 	31.76574703099671 	2.3181839505307344
20/12/22-18:24 	4.0 	2000+472 	WESTFORD/WETTZ13S 	77.19592443515516 	64.0817671533614 	58.596904209507066 	26.22253645340548
20/12/22-18:24 	4.0 	2000+472 	WETTZ13S/RAEGYEB 	5.659251927790122 	23.774707780176826 	70.77353992365798 	9.64574939740933
20/12/22-18:25 	12.0 	2013+163 	GGAO12M/WETTZ13S 	12.807272008481648 	19.622365640844205 	23.017111596331883 	16.27878772428397
20/12/22-18:26 	32.0 	1053+704 	GGAO12M/ISHIOKA 	7.786272202280835 	11.560926449641434 	11.296019153478012 	6.591124285372716
20/12/22-18:26 	32.0 	1053+704 	GGAO12M/KOKEE12M 	24.62154690683484 	26.667481405468823 	22.96249667901788 	11.350072541417314
20/12/22-18:26 	32.0 	1053+704 	GGAO12M/MACGO12M 	13.829185903334412 	13.274053303588706 	13.442156993362305 	10.079694516751601
20/12/22-18:26 	32.0 	1053+704 	GGAO12M/ONSA13NE 	20.682479716728615 	18.778770675524513 	24.129414463960178 	16.964022832362218
20/12/22-18:26 	32.0 	1053+704 	GGAO12M/ONSA13SW 	20.72740524938733 	28.825958684629832 	28.95742257937557 	19.70194023906012
20/12/22-18:26 	32.0 	1053+704 	GGAO12M/RAEGYEB 	1.826173306464622 	7.386458117608422 	9.085577319640414 	6.573663037246532
20/12/22-18:26 	32.0 	1053+704 	GGAO12M/WESTFORD 	20.946594188618814 	18.241738210646794 	20.733408442774934 	8.914131659524935
20/12/22-18:26 	32.0 	1053+704 	GGAO12M/WETTZ13S 	30.071166494775795 	31.034311691338434 	33.60752309341721 	16.93473308755892
20/12/22-18:26 	32.0 	1053+704 	ISHIOKA/KOKEE12M 	10.53654840592355 	14.40010291378322 	17.983872350283367 	11.522015782849454
20/12/22-18:26 	32.0 	1053+704 	ISHIOKA/MACGO12M 	6.740625046006014 	4.650452584118854 	8.29929495409258 	4.4818364591598625
20/12/22-18:26 	32.0 	1053+704 	ISHIOKA/ONSA13NE 	9.49584194069357 	8.09428220692657 	11.263152619590954 	8.909280777319552
20/12/22-18:26 	32.0 	1053+704 	ISHIOKA/ONSA13SW 	8.554179492580666 	13.149878689890997 	16.32007327707962 	8.811367903799264
20/12/22-18:26 	32.0 	1053+704 	ISHIOKA/RAEGYEB 	2.3324176608149463 	4.649530498206671 	6.945494788402524 	2.3689700340955206
20/12/22-18:26 	32.0 	1053+704 	ISHIOKA/WESTFORD 	8.932021042332215 	8.630034688088054 	11.685978628027659 	3.8955631921340013
20/12/22-18:26 	32.0 	1053+704 	ISHIOKA/WETTZ13S 	11.418541317155134 	15.93563918104973 	17.50330259230572 	9.16472447271839
20/12/22-18:26 	32.0 	1053+704 	KOKEE12M/MACGO12M 	18.5704034900979 	14.93139728240893 	16.279884682594385 	8.261807162174144
20/12/22-18:26 	32.0 	1053+704 	KOKEE12M/ONSA13NE 	25.749658364222476 	20.463005870898915 	24.730632667665944 	11.089268305560017
20/12/22-18:26 	32.0 	1053+704 	KOKEE12M/ONSA13SW 	28.430800625506976 	29.73367794876379 	28.32031925806926 	14.265714802700039
20/12/22-18:26 	32.0 	1053+704 	KOKEE12M/RAEGYEB 	2.0523073181511795 	10.493021647350403 	4.718950938025579 	3.1943246779751346
20/12/22-18:26 	32.0 	1053+704 	KOKEE12M/WESTFORD 	26.582442581854878 	18.847344511048767 	18.46619584505275 	6.461253739309599
20/12/22-18:26 	32.0 	1053+704 	KOKEE12M/WETTZ13S 	39.45452464889291 	33.40031107191806 	31.160321784017565 	11.347037263729268
20/12/22-18:26 	32.0 	1053+704 	MACGO12M/ONSA13NE 	18.149351069090883 	8.951287721555259 	12.827027581450785 	8.653279381553743
20/12/22-18:26 	32.0 	1053+704 	MACGO12M/ONSA13SW 	18.160715997427825 	15.691207736738338 	15.714968103613208 	8.377512779149493
20/12/22-18:26 	32.0 	1053+704 	MACGO12M/RAEGYEB 	5.561417380576104 	6.299040820317895 	1.3578535228370552 	2.9347541595144344
20/12/22-18:26 	32.0 	1053+704 	MACGO12M/WESTFORD 	16.913269856257585 	10.718621758645993 	10.686526468730557 	6.19326331130639
20/12/22-18:26 	32.0 	1053+704 	MACGO12M/WETTZ13S 	24.848886336258474 	16.351126759350493 	17.465196428976856 	6.750983908728999
20/12/22-18:26 	32.0 	1053+704 	ONSA13NE/RAEGYEB 	1.5877249791330026 	11.187396101918283 	7.52028659415012 	8.870407521570446
20/12/22-18:26 	32.0 	1053+704 	ONSA13NE/WESTFORD 	25.258856893373235 	14.836391244868068 	19.962571538381898 	12.011955177076185
20/12/22-18:26 	32.0 	1053+704 	ONSA13NE/WETTZ13S 	41.753787097132516 	31.03050397234147 	39.017860114724634 	25.162594286739953
20/12/22-18:26 	32.0 	1053+704 	ONSA13SW/RAEGYEB 	0.17285093494652357 	11.35148689628222 	7.003620032645913 	11.613231081830998
20/12/22-18:26 	32.0 	1053+704 	ONSA13SW/WESTFORD 	25.33500215777585 	22.571773647689373 	22.514547801950204 	14.072288886882479
20/12/22-18:26 	32.0 	1053+704 	ONSA13SW/WETTZ13S 	39.25166059442918 	46.405369177398825 	44.47589720323 	28.98581522058159
20/12/22-18:26 	32.0 	1053+704 	WESTFORD/RAEGYEB 	5.750590810471366 	8.474694229837205 	3.8797734516959625 	2.3538212813507164
20/12/22-18:26 	32.0 	1053+704 	WESTFORD/WETTZ13S 	36.40336526260132 	26.719459171826397 	25.439870131427806 	12.159114417286684
