YMDHM,Second,Source,Station1,Station2,El1,Az1,El2,Az2,A_freq,B_freq,C_freq,D_freq,tot_freq
20/12/22-18:13,2.0,0019+058,ONSA13NE,WETTZ13S,0.6655143151717119,3.3858427932308506,0.8015371225108937,3.443026978648022,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:13,2.0,0019+058,ONSA13SW,RAEGYEB,0.6655249152041555,3.385827156094923,0.9693793226542985,3.0194656847343384,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:13,2.0,0019+058,ONSA13SW,WESTFORD,0.6655249152041555,3.385827156094923,0.29959401214028814,1.7005186073279845,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:13,2.0,0019+058,ONSA13SW,WETTZ13S,0.6655249152041555,3.385827156094923,0.8015371225108937,3.443026978648022,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:13,2.0,0019+058,WESTFORD,RAEGYEB,0.29959401214028814,1.7005186073279845,0.9693793226542985,3.0194656847343384,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:13,2.0,0019+058,WESTFORD,WETTZ13S,0.29959401214028814,1.7005186073279845,0.8015371225108937,3.443026978648022,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:13,2.0,0019+058,WETTZ13S,RAEGYEB,0.8015371225108937,3.443026978648022,0.9693793226542985,3.0194656847343384,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,GGAO12M,ONSA13NE,0.18875840824812726,0.9936962128282132,1.100553250864584,2.660697965962155,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,GGAO12M,ONSA13SW,0.18875840824812726,0.9936962128282132,1.1005578328447891,2.6606650232822804,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,GGAO12M,RAEGYEB,0.18875840824812726,0.9936962128282132,1.136543897676906,1.7435138626338795,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,GGAO12M,WESTFORD,0.18875840824812726,0.9936962128282132,0.28145919733525354,1.0586877539645185,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,GGAO12M,WETTZ13S,0.18875840824812726,0.9936962128282132,1.2288244086725368,2.517853611304667,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,ONSA13NE,RAEGYEB,1.100553250864584,2.660697965962155,1.136543897676906,1.7435138626338795,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,ONSA13NE,WESTFORD,1.100553250864584,2.660697965962155,0.28145919733525354,1.0586877539645185,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,ONSA13NE,WETTZ13S,1.100553250864584,2.660697965962155,1.2288244086725368,2.517853611304667,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,ONSA13SW,RAEGYEB,1.1005578328447891,2.6606650232822804,1.136543897676906,1.7435138626338795,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,ONSA13SW,WESTFORD,1.1005578328447891,2.6606650232822804,0.28145919733525354,1.0586877539645185,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,ONSA13SW,WETTZ13S,1.1005578328447891,2.6606650232822804,1.2288244086725368,2.517853611304667,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,WESTFORD,RAEGYEB,0.28145919733525354,1.0586877539645185,1.136543897676906,1.7435138626338795,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,WESTFORD,WETTZ13S,0.28145919733525354,1.0586877539645185,1.2288244086725368,2.517853611304667,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:14,10.0,0202+319,WETTZ13S,RAEGYEB,1.2288244086725368,2.517853611304667,1.136543897676906,1.7435138626338795,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,GGAO12M,ISHIOKA,0.6926697026238157,5.467836836329154,0.7028625739099201,0.7972740924351606,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,GGAO12M,KOKEE12M,0.6926697026238157,5.467836836329154,0.996659057104603,0.1717242537724284,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,GGAO12M,MACGO12M,0.6926697026238157,5.467836836329154,0.8631671239433063,5.5739371891686655,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,GGAO12M,ONSA13NE,0.6926697026238157,5.467836836329154,0.39426635696044876,6.091229855634316,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,GGAO12M,ONSA13SW,0.6926697026238157,5.467836836329154,0.39425888416038757,6.091221953146526,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,GGAO12M,RAEGYEB,0.6926697026238157,5.467836836329154,0.15429613647699636,5.959547896857735,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,GGAO12M,WESTFORD,0.6926697026238157,5.467836836329154,0.683539118943764,5.451533002156853,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,GGAO12M,WETTZ13S,0.6926697026238157,5.467836836329154,0.25084801668181206,6.110125566458537,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ISHIOKA,KOKEE12M,0.7028625739099201,0.7972740924351606,0.996659057104603,0.1717242537724284,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ISHIOKA,MACGO12M,0.7028625739099201,0.7972740924351606,0.8631671239433063,5.5739371891686655,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ISHIOKA,ONSA13NE,0.7028625739099201,0.7972740924351606,0.39426635696044876,6.091229855634316,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ISHIOKA,ONSA13SW,0.7028625739099201,0.7972740924351606,0.39425888416038757,6.091221953146526,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ISHIOKA,RAEGYEB,0.7028625739099201,0.7972740924351606,0.15429613647699636,5.959547896857735,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ISHIOKA,WESTFORD,0.7028625739099201,0.7972740924351606,0.683539118943764,5.451533002156853,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ISHIOKA,WETTZ13S,0.7028625739099201,0.7972740924351606,0.25084801668181206,6.110125566458537,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,KOKEE12M,MACGO12M,0.996659057104603,0.1717242537724284,0.8631671239433063,5.5739371891686655,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,KOKEE12M,ONSA13NE,0.996659057104603,0.1717242537724284,0.39426635696044876,6.091229855634316,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,KOKEE12M,ONSA13SW,0.996659057104603,0.1717242537724284,0.39425888416038757,6.091221953146526,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,KOKEE12M,RAEGYEB,0.996659057104603,0.1717242537724284,0.15429613647699636,5.959547896857735,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,KOKEE12M,WESTFORD,0.996659057104603,0.1717242537724284,0.683539118943764,5.451533002156853,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,KOKEE12M,WETTZ13S,0.996659057104603,0.1717242537724284,0.25084801668181206,6.110125566458537,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,MACGO12M,ONSA13NE,0.8631671239433063,5.5739371891686655,0.39426635696044876,6.091229855634316,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,MACGO12M,ONSA13SW,0.8631671239433063,5.5739371891686655,0.39425888416038757,6.091221953146526,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,MACGO12M,RAEGYEB,0.8631671239433063,5.5739371891686655,0.15429613647699636,5.959547896857735,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,MACGO12M,WESTFORD,0.8631671239433063,5.5739371891686655,0.683539118943764,5.451533002156853,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,MACGO12M,WETTZ13S,0.8631671239433063,5.5739371891686655,0.25084801668181206,6.110125566458537,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ONSA13NE,RAEGYEB,0.39426635696044876,6.091229855634316,0.15429613647699636,5.959547896857735,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ONSA13NE,WESTFORD,0.39426635696044876,6.091229855634316,0.683539118943764,5.451533002156853,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ONSA13NE,WETTZ13S,0.39426635696044876,6.091229855634316,0.25084801668181206,6.110125566458537,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ONSA13SW,RAEGYEB,0.39425888416038757,6.091221953146526,0.15429613647699636,5.959547896857735,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ONSA13SW,WESTFORD,0.39425888416038757,6.091221953146526,0.683539118943764,5.451533002156853,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,ONSA13SW,WETTZ13S,0.39425888416038757,6.091221953146526,0.25084801668181206,6.110125566458537,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,WESTFORD,RAEGYEB,0.683539118943764,5.451533002156853,0.15429613647699636,5.959547896857735,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,WESTFORD,WETTZ13S,0.683539118943764,5.451533002156853,0.25084801668181206,6.110125566458537,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:15,29.0,1418+546,WETTZ13S,RAEGYEB,0.25084801668181206,6.110125566458537,0.15429613647699636,5.959547896857735,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:16,37.0,1324+224,GGAO12M,ISHIOKA,0.27670786501932904,4.988530549286434,0.6964995158717362,1.575984829086072,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:16,37.0,1324+224,GGAO12M,KOKEE12M,0.27670786501932904,4.988530549286434,1.5020907969376338,4.712450918196025,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:16,37.0,1324+224,GGAO12M,MACGO12M,0.27670786501932904,4.988530549286434,0.632995935749951,4.81920211328924,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:16,37.0,1324+224,ISHIOKA,KOKEE12M,0.6964995158717362,1.575984829086072,1.5020907969376338,4.712450918196025,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:16,37.0,1324+224,ISHIOKA,MACGO12M,0.6964995158717362,1.575984829086072,0.632995935749951,4.81920211328924,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:16,37.0,1324+224,KOKEE12M,MACGO12M,1.5020907969376338,4.712450918196025,0.632995935749951,4.81920211328924,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,GGAO12M,ISHIOKA,0.43409373041195753,0.8256434435600021,0.15425612033863134,5.669910759842249,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,GGAO12M,ONSA13NE,0.43409373041195753,0.8256434435600021,1.3928878077197675,2.7030375879071986,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,GGAO12M,ONSA13SW,0.43409373041195753,0.8256434435600021,1.3928928430184369,2.7029669192258474,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,GGAO12M,RAEGYEB,0.43409373041195753,0.8256434435600021,1.2741205977922985,0.9929458090295746,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,GGAO12M,WESTFORD,0.43409373041195753,0.8256434435600021,0.5283421277834321,0.8871469517377759,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,GGAO12M,WETTZ13S,0.43409373041195753,0.8256434435600021,1.5041985801935818,1.8480487830806835,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ISHIOKA,ONSA13NE,0.15425612033863134,5.669910759842249,1.3928878077197675,2.7030375879071986,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ISHIOKA,ONSA13SW,0.15425612033863134,5.669910759842249,1.3928928430184369,2.7029669192258474,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ISHIOKA,RAEGYEB,0.15425612033863134,5.669910759842249,1.2741205977922985,0.9929458090295746,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ISHIOKA,WESTFORD,0.15425612033863134,5.669910759842249,0.5283421277834321,0.8871469517377759,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ISHIOKA,WETTZ13S,0.15425612033863134,5.669910759842249,1.5041985801935818,1.8480487830806835,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ONSA13NE,RAEGYEB,1.3928878077197675,2.7030375879071986,1.2741205977922985,0.9929458090295746,3384.3999999999996,5500.971428571428,6643.828571428571,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ONSA13NE,WESTFORD,1.3928878077197675,2.7030375879071986,0.5283421277834321,0.8871469517377759,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ONSA13NE,WETTZ13S,1.3928878077197675,2.7030375879071986,1.5041985801935818,1.8480487830806835,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ONSA13SW,RAEGYEB,1.3928928430184369,2.7029669192258474,1.2741205977922985,0.9929458090295746,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ONSA13SW,WESTFORD,1.3928928430184369,2.7029669192258474,0.5283421277834321,0.8871469517377759,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,ONSA13SW,WETTZ13S,1.3928928430184369,2.7029669192258474,1.5041985801935818,1.8480487830806835,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,WESTFORD,RAEGYEB,0.5283421277834321,0.8871469517377759,1.2741205977922985,0.9929458090295746,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,WESTFORD,WETTZ13S,0.5283421277834321,0.8871469517377759,1.5041985801935818,1.8480487830806835,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:17,46.0,0133+476,WETTZ13S,RAEGYEB,1.5041985801935818,1.8480487830806835,1.2741205977922985,0.9929458090295746,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:19,31.0,1741-038,GGAO12M,KOKEE12M,0.7320537443985281,3.707241146774135,0.46319643755454,1.8586946088687974,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:19,31.0,1741-038,GGAO12M,MACGO12M,0.7320537443985281,3.707241146774135,0.9651952699545612,3.029889421012899,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:19,31.0,1741-038,GGAO12M,WESTFORD,0.7320537443985281,3.707241146774135,0.6404682529175882,3.786427687695399,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:19,31.0,1741-038,KOKEE12M,MACGO12M,0.46319643755454,1.8586946088687974,0.9651952699545612,3.029889421012899,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:19,31.0,1741-038,KOKEE12M,WESTFORD,0.46319643755454,1.8586946088687974,0.6404682529175882,3.786427687695399,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:19,31.0,1741-038,MACGO12M,WESTFORD,0.9651952699545612,3.029889421012899,0.6404682529175882,3.786427687695399,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:20,39.0,NRAO512 ,GGAO12M,ISHIOKA,1.0381381904172224,4.960527192288611,0.23876829794989743,0.8798929752620576,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:20,39.0,NRAO512 ,GGAO12M,MACGO12M,1.0381381904172224,4.960527192288611,1.3318189394763633,5.494952975843273,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:20,39.0,NRAO512 ,GGAO12M,ONSA13NE,1.0381381904172224,4.960527192288611,0.2840938504359435,5.606158081511689,3256.3999999999996,5496.4,6643.828571428571,10456.4,6000.0
20/12/22-18:20,39.0,NRAO512 ,GGAO12M,ONSA13SW,1.0381381904172224,4.960527192288611,0.28409146312447914,5.606149767632089,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
20/12/22-18:20,39.0,NRAO512 ,GGAO12M,RAEGYEB,1.0381381904172224,4.960527192288611,0.18291745496159026,5.483816960672548,3384.3999999999996,5500.971428571428,6616.4,10456.4,6000.0
20/12/22-18:20,39.0,NRAO512 ,GGAO12M,WESTFORD,1.0381381904172224,4.960527192288611,0.9827442986499023,4.899572578489562,3256.3999999999996,5496.4,6616.4,10456.4,6000.0
